Latitude	Longitude	Snow Depth
71.37564	-156.55064	4.0784
71.37566	-156.55066	4.4031
71.37566	-156.55067	6.0269
71.37566	-156.55067	4.533
71.37567	-156.55067	3.299
71.37567	-156.55071	2.9742
71.37569	-156.55071	2.5196
71.37571	-156.55072	3.299
71.37572	-156.55072	2.9093
71.37572	-156.55074	4.0134
71.37574	-156.55074	4.2732
71.37576	-156.55076	4.9877
71.37577	-156.55077	3.1691
71.37577	-156.55079	3.2016
71.37579	-156.55081	2.9742
71.37581	-156.55079	3.1691
71.37582	-156.55081	3.234
71.37582	-156.55081	3.4289
71.37584	-156.55082	4.3382
71.37586	-156.55084	4.1433
71.37586	-156.55086	5.8319
71.37587	-156.55087	5.2474
71.37589	-156.55087	4.3706
71.37591	-156.55087	4.1433
71.37592	-156.55091	5.2474
71.37594	-156.55091	6.0268
71.37594	-156.55092	5.3773
71.37596	-156.55092	5.5397
71.37596	-156.55094	3.9484
71.37597	-156.55094	3.8186
71.37599	-156.55094	6.4165
71.37599	-156.55096	11.612
71.37601	-156.55097	5.9618
71.37602	-156.55099	4.1433
71.37602	-156.55099	3.7536
71.37604	-156.55101	4.0134
71.37606	-156.55101	3.5588
71.37607	-156.55104	4.468
71.37607	-156.55102	3.4938
71.37609	-156.55102	3.8835
71.37611	-156.55102	3.1691
71.37611	-156.55104	3.7536
71.37612	-156.55104	3.1691
71.37614	-156.55106	5.3773
71.37614	-156.55107	6.8711
71.37616	-156.55109	4.5979
71.37616	-156.55111	5.1825
71.37617	-156.55112	6.4164
71.37617	-156.55114	4.8577
71.37621	-156.55114	3.7536
71.37622	-156.55116	3.1041
71.37622	-156.55117	8.4297
71.37624	-156.55117	11.028
71.37626	-156.55119	3.3314
71.37626	-156.55121	2.9742
71.37627	-156.55121	2.7794
71.37627	-156.55122	10.346
71.37629	-156.55124	10.248
71.37631	-156.55124	4.2731
71.37632	-156.55126	5.7669
71.37632	-156.55126	15.314
71.37636	-156.55127	18.237
71.37636	-156.55127	10.443
71.37637	-156.55129	10.346
71.37637	-156.55129	15.184
71.37639	-156.55131	11.352
71.37641	-156.55131	20.38
71.37641	-156.55132	17.846
71.37642	-156.55132	33.368
71.37644	-156.55134	32.849
71.37646	-156.55134	25.51
71.37646	-156.55136	37.135
71.37647	-156.55137	26.029
71.37649	-156.55137	23.886
71.37651	-156.55139	19.86
71.37651	-156.55141	14.404
71.37652	-156.55141	7.0007
71.37654	-156.55142	2.5195
71.37656	-156.55144	3.3313
71.37656	-156.55146	2.9092
71.37657	-156.55147	2
71.37659	-156.55147	7.9747
71.37661	-156.55147	21.028
71.37661	-156.55147	21.028
71.37662	-156.55149	21.158
71.37664	-156.55151	16.092
71.37664	-156.55152	10.572
71.37666	-156.55154	6.6109
71.37667	-156.55154	4.8574
71.37669	-156.55156	5.2471
71.37669	-156.55156	4.9224
71.37671	-156.55157	4.273
71.37672	-156.55157	4.3379
71.37674	-156.55159	3.6885
71.37674	-156.55161	3.7534
71.37676	-156.55161	2.6494
71.37677	-156.55161	3.3638
71.37679	-156.55162	3.6236
71.37681	-156.55164	1.4155
71.37682	-156.55164	2.0649
71.37684	-156.55166	2
71.37684	-156.55167	2.6494
71.37686	-156.55169	5.3443
71.37687	-156.55169	3.2338
71.37689	-156.55171	2.9091
71.37689	-156.55171	3.104
71.37691	-156.55172	3.0066
71.37692	-156.55172	2.8442
71.37694	-156.55174	2.7793
71.37696	-156.55176	3.104
71.37696	-156.55176	4.8573
71.37697	-156.55177	4.0131
71.37699	-156.55179	3.4936
71.37699	-156.55181	1.6753
71.37701	-156.55181	2
71.37702	-156.55182	1.3506
71.37704	-156.55184	1.5454
71.37706	-156.55184	2.6494
71.37706	-156.55186	2.7143
71.37707	-156.55186	3.039
71.37709	-156.55187	3.2988
71.37711	-156.55187	3.1689
71.37712	-156.55189	2.7143
71.37714	-156.55191	3.7533
71.37714	-156.55192	4.0131
71.37716	-156.55192	2.9091
71.37716	-156.55194	2.4546
71.37717	-156.55194	2.9091
71.37719	-156.55196	1.8052
71.37721	-156.55197	3.2988
71.37722	-156.55197	3.3636
71.37722	-156.55197	4.4026
71.37725	-156.55201	3.6234
71.37725	-156.55201	2.7792
71.37727	-156.55201	3.8831
71.37729	-156.55202	4.5974
71.3773	-156.55204	9.0779
71.37732	-156.55204	4.2727
71.37732	-156.55206	6.1558
71.37734	-156.55206	8.948
71.37735	-156.55207	3.1039
71.37737	-156.55207	3.0065
71.37737	-156.55209	2.6493
71.37739	-156.55211	3.1039
71.37739	-156.55211	2.7792
71.37742	-156.55212	2.5195
71.37742	-156.55214	2.5844
71.37744	-156.55212	2.3247
71.37745	-156.55216	2.1948
71.37747	-156.55217	2.1948
71.37749	-156.55217	2.3571
71.3775	-156.55219	2.0649
71.3775	-156.55219	2.5195
71.37752	-156.55221	3.6232
71.37754	-156.55221	3.1687
71.37754	-156.55222	1.6104
71.37755	-156.55224	2
71.37757	-156.55224	2.2922
71.37759	-156.55226	3.2337
71.37759	-156.55229	3.4934
71.3776	-156.55229	3.5583
71.37762	-156.55231	4.2076
71.37764	-156.55231	5.5062
71.37765	-156.55231	4.1102
71.37767	-156.55232	4.7271
71.37767	-156.55234	8.1031
71.37769	-156.55236	3.1037
71.3777	-156.55236	8.5575
71.3777	-156.55237	2.4545
71.37772	-156.55237	2.6493
71.37774	-156.55239	1.2209
71.37775	-156.55241	6.8695
71.37777	-156.55241	6.1553
71.37779	-156.55242	1.6104
71.37779	-156.55242	1.7403
71.3778	-156.55244	6.7396
71.37782	-156.55244	13.687
71.37784	-156.55246	17.193
71.37785	-156.55246	17.323
71.37785	-156.55247	14.53
71.37787	-156.55247	6.9343
71.37789	-156.55249	3.1686
71.3779	-156.55251	1.4157
71.3779	-156.55252	1.8702
71.37792	-156.55254	4.9865
71.37794	-156.55254	3.5582
71.37795	-156.55256	3.2336
71.37797	-156.55257	5.0514
71.37797	-156.55257	22.062
71.37799	-156.55259	28.814
71.378	-156.55261	17.387
71.37802	-156.55262	11.414
71.37804	-156.55262	22.062
71.37805	-156.55262	14.271
71.37805	-156.55264	10.83
71.37807	-156.55264	11.933
71.37809	-156.55266	3.0713
71.3781	-156.55266	3.4933
71.3781	-156.55267	8.7521
71.37812	-156.55267	2.5843
71.37814	-156.55269	3.3634
71.37815	-156.55271	6.3498
71.37817	-156.55271	2.6492
71.37819	-156.55272	3.688
71.3782	-156.55272	5.8953
71.37822	-156.55274	13.881
71.37822	-156.55274	1.3508
71.37824	-156.55274	1.7403
71.37825	-156.55276	2.5843
71.37827	-156.55276	14.076
71.37829	-156.55277	7.5182
71.3783	-156.55279	2.844
71.37832	-156.55279	3.8827
71.37832	-156.55281	6.9988
71.37834	-156.55282	11.219
71.37835	-156.55284	3.1036
71.37837	-156.55284	4.2722
71.37839	-156.55284	7.7778
71.3784	-156.55286	2.4544
71.37842	-156.55286	2.5194
71.37842	-156.55286	6.869
71.37844	-156.55289	15.049
71.37845	-156.55289	15.309
71.37847	-156.55289	26.605
71.37849	-156.55291	15.373
71.37849	-156.55294	9.5956
71.3785	-156.55296	3.4931
71.37852	-156.55297	1.5456
71.37852	-156.55297	17.126
71.37854	-156.55299	12.971
71.37855	-156.55301	3.8827
71.37855	-156.55302	9.5952
71.37857	-156.55304	10.958
71.37859	-156.55306	8.0372
71.37859	-156.55306	30.368
71.37862	-156.55307	20.891
71.37862	-156.55309	15.567
71.37864	-156.55309	9.2057
71.37865	-156.55311	25.305
71.37867	-156.55311	35.756
71.37867	-156.55312	32.575
71.37869	-156.55312	15.048
71.3787	-156.55314	19.787
71.37872	-156.55316	25.889
71.37874	-156.55317	51.787
71.37875	-156.55317	39.844
71.37877	-156.55317	20.11
71.37877	-156.55319	19.883
71.37879	-156.55319	12.418
71.3788	-156.55321	20.76
71.37882	-156.55321	9.9842
71.37884	-156.55322	5.1807
71.37884	-156.55322	4.3693
71.37884	-156.55322	10.503
71.37885	-156.55324	5.4403
71.37887	-156.55324	0.24738
71.37889	-156.55326	3.2333
71.37889	-156.55326	0.9615
71.3789	-156.55327	2.4543
71.37892	-156.55327	2.9087
71.37894	-156.55329	9.7239
71.37895	-156.55331	13.164
71.37897	-156.55332	6.9978
71.37897	-156.55332	6.7382
71.37899	-156.55334	4.791
71.379	-156.55336	3.2332
71.37902	-156.55336	17.642
71.37904	-156.55337	4.4664
71.37904	-156.55337	4.2717
71.37905	-156.55339	2
71.37907	-156.55341	7.1276
71.37909	-156.55342	2.4543
71.3791	-156.55342	9.5941
71.37912	-156.55344	15.825
71.37912	-156.55346	15.825
71.37914	-156.55346	12.58
71.37915	-156.55347	10.243
71.37915	-156.55347	15.208
71.37917	-156.55349	11.671
71.37919	-156.55349	4.4663
71.3792	-156.55351	2.0649
71.37922	-156.55352	12.514
71.37922	-156.55354	11.346
71.37922	-156.55356	21.536
71.37924	-156.55357	14.591
71.37925	-156.55357	24.846
71.37925	-156.55357	24.878
71.37927	-156.55357	4.4663
71.37929	-156.55359	6.2836
71.3793	-156.55359	0.37744
71.37932	-156.55362	9.8532
71.37932	-156.55364	15.045
71.37934	-156.55364	1.4808
71.37935	-156.55366	2.649
71.37935	-156.55366	0.702
71.37937	-156.55366	3.4278
71.37939	-156.55367	4.6609
71.3794	-156.55367	3.5576
71.3794	-156.55369	5.1152
71.37942	-156.55371	6.8675
71.37944	-156.55371	0.3775
71.37945	-156.55371	1.0265
71.37947	-156.55374	0.8967
71.37949	-156.55376	8.6847
71.37949	-156.55376	13.163
71.3795	-156.55377	5.1801
71.37952	-156.55379	12.773
71.37952	-156.55379	11.8
71.37954	-156.55379	9.3013
71.37955	-156.55381	9.9827
71.37955	-156.55382	12.319
71.37957	-156.55382	14.558
71.3796	-156.55384	16.343
71.3796	-156.55386	13.163
71.37962	-156.55387	17.901
71.37962	-156.55387	7.192
71.37964	-156.55389	9.3983
71.37965	-156.55389	6.9322
71.37967	-156.55391	4.9853
71.37969	-156.55391	3.6873
71.3797	-156.55392	4.3363
71.3797	-156.55396	3.6224
71.37972	-156.55394	6.413
71.37974	-156.55396	2.7788
71.37975	-156.55397	12.708
71.37975	-156.55397	3.6873
71.37977	-156.55399	5.18
71.37979	-156.55399	4.7581
71.3798	-156.55402	3.7522
71.37982	-156.55401	3.0059
71.37984	-156.55402	2.4543
71.37984	-156.55402	2.6489
71.37985	-156.55406	3.2979
71.37987	-156.55406	6.0559
71.37989	-156.55411	6.9319
71.3799	-156.55411	3.6872
71.37992	-156.55411	1.3511
71.37994	-156.55412	0.89681
71.37995	-156.55414	4.6606
71.37997	-156.55414	7.9702
71.37997	-156.55417	7.7755
71.37999	-156.55417	5.5692
71.38	-156.55419	7.2564
71.38002	-156.55421	7.9053
71.38004	-156.55421	2.1298
71.38005	-156.55422	3.6872
71.38007	-156.55424	6.0234
71.38009	-156.55426	3.7521
71.3801	-156.55427	2.584
71.38012	-156.55429	4.336
71.38014	-156.55429	5.3094
71.38015	-156.55431	4.5956
71.38017	-156.55434	3.1031
71.38019	-156.55434	2.6489
71.3802	-156.55434	2.9733
71.38022	-156.55437	5.3742
71.38024	-156.55437	2.1298
71.38025	-156.55439	2.0649
71.38027	-156.55441	3.1031
71.38029	-156.55442	2.0649
71.38029	-156.55444	1.7404
71.38032	-156.55446	1.2862
71.38034	-156.55446	2.3893
71.38035	-156.55447	1.4809
71.38035	-156.55447	2.9733
71.38037	-156.55449	0.89693
71.38039	-156.55451	1.0916
71.38042	-156.55451	5.1794
71.38042	-156.55452	4.4657
71.38044	-156.55454	9.7864
71.38045	-156.55456	8.7482
71.38047	-156.55457	5.439
71.38049	-156.55459	5.1145
71.38049	-156.55461	3.2977
71.38052	-156.55462	4.0115
71.38054	-156.55464	3.1355
71.38054	-156.55464	4.5306
71.38055	-156.55464	4.271
71.38057	-156.55466	9.4619
71.38059	-156.55467	4.1412
71.38062	-156.55467	4.6603
71.38062	-156.55469	4.4657
71.38064	-156.55469	2.9084
71.38065	-156.55469	3.3626
71.38067	-156.55471	3.8167
71.38069	-156.55476	3.1679
71.3807	-156.55476	4.0114
71.3807	-156.55477	4.4655
71.38072	-156.55477	4.9522
71.38074	-156.55479	4.4655
71.38075	-156.55481	2.1298
71.38077	-156.55481	2.5839
71.38079	-156.55482	2.7786
71.3808	-156.55484	2.1298
71.38082	-156.55484	2.8435
71.38084	-156.55486	5.3739
71.38085	-156.55486	3.6221
71.38087	-156.55487	4.7251
71.38087	-156.55489	4.4655
71.3809	-156.55489	3.2977
71.3809	-156.55487	2.9084
71.38092	-156.55489	2.9084
71.38092	-156.55489	2.9732
71.38094	-156.55489	4.3357
71.38095	-156.55499	3.0381
71.38097	-156.55499	2.7786
71.38097	-156.55499	3.103
71.38099	-156.55501	4.0113
71.381	-156.55502	4.2059
71.38102	-156.55504	4.2059
71.38104	-156.55504	3.5571
71.38105	-156.55504	4.1411
71.38107	-156.55504	4.3357
71.38109	-156.55506	2.9732
71.3811	-156.55509	3.4923
71.38112	-156.55509	3.103
71.38112	-156.55519	3.5571
71.38115	-156.55521	2.519
71.38117	-156.55521	3.4273
71.38117	-156.55524	3.2327
71.38119	-156.55524	3.1029
71.3812	-156.55526	2.9083
71.38122	-156.55527	3.0381
71.38124	-156.55529	2.7137
71.38125	-156.55531	3.5571
71.38127	-156.55531	2.5839
71.38127	-156.55532	2.6488
71.38129	-156.55532	3.4273
71.38132	-156.55536	2.3893
71.38134	-156.55537	3.622
71.38135	-156.55541	4.141
71.38137	-156.55541	4.5303
71.38139	-156.55544	5.6979
71.3814	-156.55544	4.9843
71.3814	-156.55544	3.6219
71.38142	-156.55544	5.9574
71.38144	-156.55547	6.4115
71.38145	-156.55547	8.9417
71.38147	-156.55546	4.53
71.3815	-156.55546	16.337
71.38152	-156.55546	23.408
71.38154	-156.55546	20.066
71.38154	-156.55549	10.109
71.38155	-156.55549	10.174
71.38155	-156.55549	55.907
71.38157	-156.55551	38.91
71.38159	-156.55552	41.18
71.38159	-156.55552	14.52
71.38159	-156.55552	21.785
